202012-06-20 11:34:29,458 | INFO  | NioProcessor-1   | ServerSession                    | 22 - sshd-core - 0.5.0 | Session created...
 message='Foreign key external ID: 08275847 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 06540714 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Canaldureferent__c # CCL SPECIALISTE
Parent : type # Account // NumeroEPJ__c # 08275847 // 
Departementderesidence__c # 077
Forcedeventedureferent__c # FVN
Fax__c # 0164651172
NumeroEPJ__c # 06540714
Civilitedureferent__c # Monsieur
Type # Prospect
Pays__c # FR
Numerocommercialdureferent__c # 85576
Adresse__c # 4 r Longs Sillons
Enseignecommerciale__c # Euro Cri
Equipedureferent__c # 12
Name # Euro Cri
MatriculeRH__c # 09904791
Localite__c # COULOMMIERS
Periodedeprospection__c # 2012
Codelocalite__c # 13100
Agencedureferent__c # Paris Sud
APE__r : type # APE__c // CodeAPE__c # 2893Z // 
Groupedureferent__c # A
Emaildelasociete__c # eurocri@eurocri.com
Codepostal__c # 77120
Nomdureferent__c # MORGENSTERN DAVID
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,444 | ERROR | pool-20-thread-5 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Vous ne pouvez pas insérer ce compte: l ' utilisateur pilote affecté n'existe pas dans Salesforce'
 statusCode='FIELD_CUSTOM_VALIDATION_EXCEPTION'
]
] 

ext_id : 06041679 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0160125496
Phone # 0160125555
NumeroEPJ__c # 06041679
Civilitedureferent__c # Monsieur
Type # Client
Effectifdelentreprise__c # 10 à 19 S.
Pays__c # FR
Numerocommercialdureferent__c # 02425
Adresse__c # 73 DOM Montvoisin
Equipedureferent__c # 12
APE__r : type # APE__c // CodeAPE__c # 8010Z // 
Opposealanewsletter__c # false
Emaildelasociete__c # info@tsip-securite.fr
Codepostal__c # 91400
Nomdureferent__c # COSTE Stephane
Datedelacreationdelasociete__c # Sun Feb 01 01:00:00 CET 2004
Canaldureferent__c # CC CONFIRME
Departementderesidence__c # 091
Forcedeventedureferent__c # FVN
NumeroSIRET__c # 38145747200029
Enseignecommerciale__c # TSIP
MatriculeRH__c # 09909714
Name # TSIP
Localite__c # GOMETZ LA VILLE
Periodedeprospection__c # 2012
Codelocalite__c # 27400
Agencedureferent__c # Paris Sud
Groupedureferent__c # E
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 663280 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,444 | ERROR | pool-20-thread-5 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00682799 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0479382646
Phone # 0479382482
NumeroEPJ__c # 00682799
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 10 à 19 S.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # ZA RUBELLIN
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4520A // 
Opposealanewsletter__c # false
Emaildelasociete__c # c.jugand@gmail.com
Codepostal__c # 73730
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Sun Aug 01 02:00:00 CEST 1999
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 073
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 39027500600034
Enseignecommerciale__c # Jugand 4X4
MatriculeRH__c # 08104511
Name # Jugand 4X4
Localite__c # CEVINS
Periodedeprospection__c # 2012
Codelocalite__c # 06300
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 388310 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,441 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 07802313 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00096544 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0148523038
Phone # 0148908180
NumeroEPJ__c # 00096544
Civilitedureferent__c # Monsieur
Type # Prospect
Effectifdelentreprise__c # 6 à 9 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 27698
Adresse__c # 46 AV Alfortville
Equipedureferent__c # 12
APE__r : type # APE__c // CodeAPE__c # 4511Z // 
Opposealanewsletter__c # false
Codepostal__c # 94600
Nomdureferent__c # FAURE JEAN PAUL
Datedelacreationdelasociete__c # Sun Mar 01 01:00:00 CET 1981
Canaldureferent__c # MASTER EN POSTE
Departementderesidence__c # 094
Parent : type # Account // NumeroEPJ__c # 07802313 // 
Forcedeventedureferent__c # FVN
TrancheCA__c # 10 A 20 ME
NumeroSIRET__c # 32129312800013
Enseignecommerciale__c # Valmar
MatriculeRH__c # 09150107
Name # Valmar
Localite__c # CHOISY LE ROI
Complementdadresse__c # 46 AU 48
Periodedeprospection__c # 2013
Codelocalite__c # 02200
Agencedureferent__c # Paris Sud
Groupedureferent__c # J
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 142320 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,448 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 09447740 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 06707307 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Phone # 0147405400
NumeroEPJ__c # 06707307
Civilitedureferent__c # Monsieur
Type # Prospect
Pays__c # FR
Numerocommercialdureferent__c # 81298
Adresse__c # 21 r Stalingrad
Equipedureferent__c # 12
APE__r : type # APE__c // CodeAPE__c # 8129B // 
Codepostal__c # 94110
Nomdureferent__c # IMEDJKOUNEN SAMIR
Datedelacreationdelasociete__c # Fri Aug 01 02:00:00 CEST 1997
Canaldureferent__c # CCL SPECIALISTE
Forcedeventedureferent__c # FVN
Departementderesidence__c # 094
Parent : type # Account // NumeroEPJ__c # 09447740 // 
NumeroSIRET__c # 33391521300081
Enseignecommerciale__c # Comatec
MatriculeRH__c # 09907609
Name # Comatec
Localite__c # ARCUEIL
Periodedeprospection__c # 2013
Codelocalite__c # 00300
Agencedureferent__c # Paris Sud
Groupedureferent__c # A
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 554890 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,449 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 09469273 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 03552974 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Phone # 0328492685
NumeroEPJ__c # 03552974
Civilitedureferent__c # Mademoiselle
Type # Client
Effectifdelentreprise__c # 0 SALARIE 
Pays__c # FR
Numerocommercialdureferent__c # 85303
Adresse__c # 13 R du Maréchal Foch
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4729Z // 
Opposealanewsletter__c # false
Codepostal__c # 59270
Datedelacreationdelasociete__c # Wed Apr 01 02:00:00 CEST 1981
Nomdureferent__c # CADIX DELPHINE
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 059
Parent : type # Account // NumeroEPJ__c # 09469273 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 32162285400016
Enseignecommerciale__c # NATURALY
MatriculeRH__c # 09904012
Name # NATURALY
Localite__c # BAILLEUL
Periodedeprospection__c # 2013
Codelocalite__c # 04300
Agencedureferent__c # VAP
Groupedureferent__c # 9
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 047330 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,449 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00688153 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0238964825
Phone # 0238922499
NumeroEPJ__c # 00688153
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 6 à 9 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 30 R de la Colonnerie
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4120A // 
Opposealanewsletter__c # false
Emaildelasociete__c # jauangrav@wanadoo.fr
Codepostal__c # 45490
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Tue Jan 01 01:00:00 CET 2002
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 045
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 44054805500019
Enseignecommerciale__c # Jouannet et Gravier
MatriculeRH__c # 08104511
Name # Jouannet et Gravier
Localite__c # CORBEILLES
Periodedeprospection__c # 2012
Codelocalite__c # 10300
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 490040 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,449 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00381991 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0386615212
Phone # 0386593507
NumeroEPJ__c # 00381991
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 1 à 2 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 14 BD Pierre de Coubertin
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 8129B // 
Opposealanewsletter__c # false
Codepostal__c # 58000
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Sat Jul 01 02:00:00 CEST 2000
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 058
Parent : type # Account // NumeroEPJ__c # 08483164 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 30968574100048
Enseignecommerciale__c # CHEC SARL
MatriculeRH__c # 08104511
Name # CHEC SARL
Localite__c # NEVERS
Periodedeprospection__c # 2013
Codelocalite__c # 19400
Agencedureferent__c # VAP
Groupedureferent__c # 5
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 788140 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,449 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 09469273 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 01700072 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0320586604
Phone # 0320584634
NumeroEPJ__c # 01700072
Civilitedureferent__c # Mademoiselle
Type # Client
Effectifdelentreprise__c # 3 à 5 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 85303
Adresse__c # 250 R Gambetta
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4399E // 
Opposealanewsletter__c # false
Emaildelasociete__c # gbematton@orange.fr
Codepostal__c # 59184
Nomdureferent__c # CADIX DELPHINE
Datedelacreationdelasociete__c # Sun Jan 01 01:00:00 CET 1989
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 059
Parent : type # Account // NumeroEPJ__c # 09469273 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 34963219000014
Enseignecommerciale__c # MATTON GBE SARL
MatriculeRH__c # 09904012
Name # MATTON GBE SARL
Localite__c # SAINGHIN EN WEPPES
Periodedeprospection__c # 2013
Codelocalite__c # 52400
Agencedureferent__c # VAP
Groupedureferent__c # 9
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 769730 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,450 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 51687765 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 06747400 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0238757617
Phone # 0238757770
NumeroEPJ__c # 06747400
Civilitedureferent__c # Mademoiselle
Type # Client
Effectifdelentreprise__c # 6 à 9 SAL.
Pays__c # FR
Numerocommercialdureferent__c # 03517
Adresse__c # 60 R Gare
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4520A // 
Opposealanewsletter__c # false
Emaildelasociete__c # garage-gare@wanadoo.fr
Codepostal__c # 45310
Nomdureferent__c # AZZOUZI SAMIA
Datedelacreationdelasociete__c # Mon Jan 01 01:00:00 CET 2001
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 045
Parent : type # Account // NumeroEPJ__c # 51687765 // 
Forcedeventedureferent__c # VAP
NumeroSIRET__c # 43433940400015
Enseignecommerciale__c # Garage de la Gare
MatriculeRH__c # 09106931
Name # Garage de la Gare
Localite__c # PATAY
Periodedeprospection__c # 2013
Codelocalite__c # 24800
Agencedureferent__c # VAP
Groupedureferent__c # 2
Referenceactivitesectorielle__r : type # Rubrique__c // Codeactivitesectorielle__c # 388310 // 
 _____________________________________________________________________________________________________________


2012-06-20 11:37:23,450 | ERROR | ool-20-thread-13 | UpsertSendingTask$1              | 171 - adnet.crm.services.sf-services-impl - 1.0.0.SNAPSHOT | 
_____________________________________________________________________________________________________________
 salesforces error : [[Error  fields='{[0]}'
 message='Foreign key external ID: 08483164 not found for field NumeroEPJ__c in entity Account'
 statusCode='INVALID_FIELD'
]
] 

ext_id : 00896709 | type : ACCOUNT

 with datas : 
type # ACCOUNT
Fax__c # 0557248362
Phone # 0557248593
NumeroEPJ__c # 00896709
Civilitedureferent__c # Madame
Type # Client
Effectifdelentreprise__c # 10 à 19 S.
Pays__c # FR
Numerocommercialdureferent__c # 85011
Adresse__c # 1 Commanderie du Viaduc
Equipedureferent__c # V 
APE__r : type # APE__c // CodeAPE__c # 4312A // 
Opposealanewsletter__c # false
Emaildelasociete__c # sarl.sicaud@wanadoo.fr
Codepostal__c # 33500
Nomdureferent__c # ROUSSEAU ANNE MARIE
Datedelacreationdelasociete__c # Mon Feb 01 01:00:00 CET 1999
Canaldureferent__c # AGENCE DE PUB
Departementderesidence__c # 033
Parent : type # Account // NumeroEPJ__c # 08483164 // 
